NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
AMINOACYL-TRNA METABOLISM INVOLVED IN TRANSLATIONAL FIDELITY	AMINOACYL-TRNA METABOLISM INVOLVED IN TRANSLATIONAL FIDELITY	Details ...	9	-0.61868304	-1.4542698	0.06963249	1.0	1.0	1402	tags=78%, list=34%, signal=117%	
DNA-BINDING TRANSCRIPTION REPRESSOR ACTIVITY	DNA-BINDING TRANSCRIPTION REPRESSOR ACTIVITY	Details ...	28	-0.38795274	-1.4490863	0.055194806	1.0	1.0	1101	tags=46%, list=27%, signal=63%	
DIMETHYL SULFOXIDE REDUCTASE ACTIVITY	DIMETHYL SULFOXIDE REDUCTASE ACTIVITY	Details ...	6	-0.8878707	-1.4411842	0.0	1.0	1.0	472	tags=100%, list=11%, signal=113%	
PUTRESCINE TRANSPORT	PUTRESCINE TRANSPORT		15	-0.72080535	-1.4342829	0.020952381	1.0	1.0	281	tags=40%, list=7%, signal=43%	
CARNITINE METABOLIC PROCESS	CARNITINE METABOLIC PROCESS		12	-0.5953366	-1.4176273	0.08560311	1.0	1.0	768	tags=50%, list=18%, signal=61%	
POLYAMINE TRANSPORT	POLYAMINE TRANSPORT		5	-0.75342375	-1.4113652	0.09126214	1.0	1.0	281	tags=60%, list=7%, signal=64%	
PROTEIN SECRETION BY THE TYPE II SECRETION SYSTEM	PROTEIN SECRETION BY THE TYPE II SECRETION SYSTEM		12	-0.5597202	-1.4074248	0.024561403	1.0	1.0	286	tags=33%, list=7%, signal=36%	
CHORISMATE BIOSYNTHETIC PROCESS	CHORISMATE BIOSYNTHETIC PROCESS		11	-0.52413136	-1.4067723	0.078464106	1.0	1.0	1199	tags=64%, list=29%, signal=89%	
RESPONSE TO X-RAY	RESPONSE TO X-RAY		17	-0.53561527	-1.4054768	0.044280443	1.0	1.0	1213	tags=59%, list=29%, signal=83%	
PHENYLALANINE TRANSPORT	PHENYLALANINE TRANSPORT		7	-0.6328744	-1.3669683	0.078504674	1.0	1.0	597	tags=43%, list=14%, signal=50%	
DNA REPLICATION	DNA REPLICATION		47	-0.58886456	-1.3660053	0.07647059	1.0	1.0	1052	tags=62%, list=25%, signal=82%	
HISTIDINE BIOSYNTHETIC PROCESS	HISTIDINE BIOSYNTHETIC PROCESS		10	-0.71121234	-1.361814	0.15478615	1.0	1.0	964	tags=80%, list=23%, signal=104%	
CHROMOSOME SEGREGATION	CHROMOSOME SEGREGATION		13	-0.5603812	-1.3571424	0.11111111	1.0	1.0	1123	tags=62%, list=27%, signal=84%	
HSLUV PROTEASE COMPLEX	HSLUV PROTEASE COMPLEX		5	-0.74228543	-1.3510314	0.14312617	1.0	1.0	1075	tags=100%, list=26%, signal=135%	
BRANCHED-CHAIN AMINO ACID TRANSPORT	BRANCHED-CHAIN AMINO ACID TRANSPORT		6	-0.6802054	-1.3476315	0.13104838	1.0	1.0	805	tags=67%, list=19%, signal=83%	
BENT DNA BINDING	BENT DNA BINDING		5	-0.4988743	-1.3443834	0.019762846	1.0	1.0	306	tags=40%, list=7%, signal=43%	
TRANSCRIPTION REGULATORY REGION DNA BINDING	TRANSCRIPTION REGULATORY REGION DNA BINDING		27	-0.40579453	-1.3399947	0.1614035	1.0	1.0	440	tags=22%, list=11%, signal=25%	
GLUCAN BIOSYNTHETIC PROCESS	GLUCAN BIOSYNTHETIC PROCESS		5	-0.715078	-1.3380009	0.072463766	1.0	1.0	85	tags=20%, list=2%, signal=20%	
ISOLEUCINE TRANSMEMBRANE TRANSPORT	ISOLEUCINE TRANSMEMBRANE TRANSPORT		5	-0.7094974	-1.3367842	0.05788423	1.0	1.0	597	tags=60%, list=14%, signal=70%	
GRAM-NEGATIVE-BACTERIUM-TYPE CELL WALL	GRAM-NEGATIVE-BACTERIUM-TYPE CELL WALL		6	-0.54126376	-1.3348467	0.13733906	1.0	1.0	16	tags=17%, list=0%, signal=17%	
HEAT SHOCK PROTEIN BINDING	HEAT SHOCK PROTEIN BINDING		5	-0.7358744	-1.3272917	0.17032968	1.0	1.0	993	tags=80%, list=24%, signal=105%	
ATP-DEPENDENT PEPTIDASE ACTIVITY	ATP-DEPENDENT PEPTIDASE ACTIVITY		7	-0.6289998	-1.3229077	0.16242662	1.0	1.0	1337	tags=86%, list=32%, signal=126%	
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION	TRNA AMINOACYLATION FOR PROTEIN TRANSLATION		18	-0.60903	-1.3152349	0.17843866	1.0	1.0	1117	tags=72%, list=27%, signal=98%	
INTRINSIC COMPONENT OF PLASMA MEMBRANE	INTRINSIC COMPONENT OF PLASMA MEMBRANE		13	-0.4408251	-1.3149488	0.12035398	1.0	1.0	690	tags=38%, list=17%, signal=46%	
L-ISOLEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-ISOLEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		5	-0.70943207	-1.3131166	0.022044089	1.0	1.0	597	tags=60%, list=14%, signal=70%	
BRANCHED-CHAIN AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	BRANCHED-CHAIN AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		5	-0.70943207	-1.3131166	0.022044089	1.0	1.0	597	tags=60%, list=14%, signal=70%	
ONE-CARBON METABOLIC PROCESS	ONE-CARBON METABOLIC PROCESS		9	-0.53206944	-1.3108137	0.032846715	1.0	1.0	123	tags=33%, list=3%, signal=34%	
UDP-N-ACETYLGLUCOSAMINE BIOSYNTHETIC PROCESS	UDP-N-ACETYLGLUCOSAMINE BIOSYNTHETIC PROCESS		6	-0.60044837	-1.3081551	0.14313726	1.0	1.0	1642	tags=83%, list=40%, signal=138%	
RESPONSE TO UNFOLDED PROTEIN	RESPONSE TO UNFOLDED PROTEIN		5	-0.6999338	-1.3067188	0.17358491	1.0	1.0	993	tags=60%, list=24%, signal=79%	
REGULATION OF SINGLE-SPECIES BIOFILM FORMATION	REGULATION OF SINGLE-SPECIES BIOFILM FORMATION		5	-0.6536744	-1.3026884	0.22093023	1.0	1.0	1101	tags=60%, list=27%, signal=82%	
PROTEIN STABILIZATION	PROTEIN STABILIZATION		7	-0.6599864	-1.3015839	0.02173913	1.0	1.0	78	tags=29%, list=2%, signal=29%	
INTRAMOLECULAR TRANSFERASE ACTIVITY	INTRAMOLECULAR TRANSFERASE ACTIVITY		6	-0.65151584	-1.3005401	0.20535715	1.0	1.0	1012	tags=67%, list=24%, signal=88%	
PROTON TRANSMEMBRANE TRANSPORT	PROTON TRANSMEMBRANE TRANSPORT		45	-0.40334404	-1.2968919	0.17792422	1.0	1.0	1078	tags=40%, list=26%, signal=53%	
PROTEIN TRANSMEMBRANE TRANSPORTER ACTIVITY	PROTEIN TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.701858	-1.2925929	0.074074075	1.0	1.0	727	tags=86%, list=18%, signal=104%	
ENTEROBACTERIAL COMMON ANTIGEN BIOSYNTHETIC PROCESS	ENTEROBACTERIAL COMMON ANTIGEN BIOSYNTHETIC PROCESS		10	-0.76828384	-1.2905798	0.13345195	1.0	1.0	971	tags=100%, list=23%, signal=130%	
BIOFILM FORMATION	BIOFILM FORMATION		16	-0.37749302	-1.2868137	0.081850536	1.0	1.0	347	tags=19%, list=8%, signal=20%	
LACTOSE TRANSPORT	LACTOSE TRANSPORT		5	-0.61491746	-1.2824563	0.15589353	1.0	1.0	1332	tags=60%, list=32%, signal=88%	
AMINO ACID TRANSMEMBRANE TRANSPORT	AMINO ACID TRANSMEMBRANE TRANSPORT		22	-0.43628255	-1.2757385	0.13580246	1.0	1.0	529	tags=32%, list=13%, signal=36%	
L-VALINE TRANSMEMBRANE TRANSPORT	L-VALINE TRANSMEMBRANE TRANSPORT		8	-0.5730311	-1.2757003	0.106589146	1.0	1.0	597	tags=38%, list=14%, signal=44%	
3-PHENYLPROPIONATE CATABOLIC PROCESS	3-PHENYLPROPIONATE CATABOLIC PROCESS		11	-0.6913333	-1.272412	0.19361277	1.0	1.0	677	tags=55%, list=16%, signal=65%	
ANION TRANSMEMBRANE TRANSPORT	ANION TRANSMEMBRANE TRANSPORT		10	-0.7578755	-1.2653085	0.20416667	1.0	1.0	419	tags=60%, list=10%, signal=67%	
HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY	HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY		5	-0.6552625	-1.2616974	0.14822134	1.0	1.0	981	tags=60%, list=24%, signal=78%	
L-VALINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-VALINE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.61116296	-1.2509952	0.10784314	1.0	1.0	597	tags=43%, list=14%, signal=50%	
MOLYBDENUM ION BINDING	MOLYBDENUM ION BINDING		16	-0.5089999	-1.2502781	0.2627451	1.0	1.0	1017	tags=56%, list=24%, signal=74%	
CYSTEINE BIOSYNTHETIC PROCESS	CYSTEINE BIOSYNTHETIC PROCESS		8	-0.7266459	-1.2487803	0.26258206	1.0	1.0	928	tags=88%, list=22%, signal=112%	
HOLLIDAY JUNCTION RESOLVASE COMPLEX	HOLLIDAY JUNCTION RESOLVASE COMPLEX		5	-0.6374431	-1.2485532	0.061601643	1.0	1.0	739	tags=40%, list=18%, signal=49%	
FUMARATE TRANSPORT	FUMARATE TRANSPORT		5	-0.5663746	-1.238653	0.086444005	1.0	1.0	911	tags=40%, list=22%, signal=51%	
ATPASE-COUPLED SULFATE TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED SULFATE TRANSMEMBRANE TRANSPORTER ACTIVITY		5	-0.90043396	-1.236872	0.22326455	1.0	1.0	419	tags=100%, list=10%, signal=111%	
3'-5' EXONUCLEASE ACTIVITY	3'-5' EXONUCLEASE ACTIVITY		12	-0.57499474	-1.2366335	0.2857143	1.0	1.0	427	tags=42%, list=10%, signal=46%	
ION TRANSMEMBRANE TRANSPORT	ION TRANSMEMBRANE TRANSPORT		8	-0.5279226	-1.2345712	0.25	1.0	1.0	316	tags=25%, list=8%, signal=27%	
PROTEIN DIMERIZATION ACTIVITY	PROTEIN DIMERIZATION ACTIVITY		14	-0.48462355	-1.2331259	0.27852997	1.0	1.0	634	tags=43%, list=15%, signal=50%	
THIAMINE BIOSYNTHETIC PROCESS	THIAMINE BIOSYNTHETIC PROCESS		12	-0.7495701	-1.23284	0.31985295	1.0	1.0	705	tags=75%, list=17%, signal=90%	
CELL SEPTUM ASSEMBLY	CELL SEPTUM ASSEMBLY		11	-0.3738119	-1.2320575	0.17025441	1.0	1.0	691	tags=18%, list=17%, signal=22%	
THIAMINE DIPHOSPHATE BIOSYNTHETIC PROCESS	THIAMINE DIPHOSPHATE BIOSYNTHETIC PROCESS		11	-0.78120035	-1.2315482	0.39522058	1.0	1.0	827	tags=91%, list=20%, signal=113%	
OLIGOPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	OLIGOPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.62654907	-1.225784	0.21801803	1.0	1.0	1403	tags=67%, list=34%, signal=101%	
HYDRO-LYASE ACTIVITY	HYDRO-LYASE ACTIVITY		12	-0.51365215	-1.2249304	0.25095057	1.0	1.0	590	tags=50%, list=14%, signal=58%	
ATP SYNTHESIS COUPLED PROTON TRANSPORT	ATP SYNTHESIS COUPLED PROTON TRANSPORT		8	-0.8482509	-1.2247885	0.13043478	1.0	1.0	638	tags=100%, list=15%, signal=118%	
PROTON-TRANSPORTING ATP SYNTHASE ACTIVITY, ROTATIONAL MECHANISM	PROTON-TRANSPORTING ATP SYNTHASE ACTIVITY, ROTATIONAL MECHANISM		8	-0.8482509	-1.2247885	0.13043478	1.0	1.0	638	tags=100%, list=15%, signal=118%	
NUCLEOTIDYLTRANSFERASE ACTIVITY	NUCLEOTIDYLTRANSFERASE ACTIVITY		45	-0.4416455	-1.224507	0.3136915	1.0	1.0	885	tags=38%, list=21%, signal=47%	
GLUCOSE TRANSMEMBRANE TRANSPORT	GLUCOSE TRANSMEMBRANE TRANSPORT		5	-0.54932016	-1.2238637	0.20658135	1.0	1.0	1848	tags=80%, list=44%, signal=144%	
NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION	NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION		5	-0.7090164	-1.2210035	0.15587045	1.0	1.0	1213	tags=100%, list=29%, signal=141%	
MO-MOLYBDOPTERIN COFACTOR BIOSYNTHETIC PROCESS	MO-MOLYBDOPTERIN COFACTOR BIOSYNTHETIC PROCESS		14	-0.47278643	-1.2158345	0.19493178	1.0	1.0	1993	tags=86%, list=48%, signal=164%	
L-PHENYLALANINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-PHENYLALANINE TRANSMEMBRANE TRANSPORTER ACTIVITY		5	-0.6413896	-1.2156566	0.274	1.0	1.0	506	tags=40%, list=12%, signal=45%	
NAD+ BINDING	NAD+ BINDING		8	-0.480191	-1.2147344	0.17769375	1.0	1.0	1406	tags=63%, list=34%, signal=94%	
BACTERIOCIN TRANSPORT	BACTERIOCIN TRANSPORT		9	-0.59967405	-1.2131275	0.27946767	1.0	1.0	139	tags=22%, list=3%, signal=23%	
SOLUTE:PROTON SYMPORTER ACTIVITY	SOLUTE:PROTON SYMPORTER ACTIVITY		10	-0.5607561	-1.2128979	0.118421055	1.0	1.0	313	tags=30%, list=8%, signal=32%	
SULFATE TRANSPORT	SULFATE TRANSPORT		7	-0.7647544	-1.2092406	0.2994746	1.0	1.0	419	tags=71%, list=10%, signal=79%	
SULFATE TRANSMEMBRANE TRANSPORT	SULFATE TRANSMEMBRANE TRANSPORT		7	-0.7647544	-1.2092406	0.2994746	1.0	1.0	419	tags=71%, list=10%, signal=79%	
CELL WALL MACROMOLECULE CATABOLIC PROCESS	CELL WALL MACROMOLECULE CATABOLIC PROCESS		6	-0.57083416	-1.1984881	0.28880867	1.0	1.0	256	tags=33%, list=6%, signal=35%	
PROTEIN HOMOTRIMERIZATION	PROTEIN HOMOTRIMERIZATION		7	-0.52397114	-1.1959783	0.24528302	1.0	1.0	15	tags=14%, list=0%, signal=14%	
SODIUM ION TRANSPORT	SODIUM ION TRANSPORT		20	-0.46327937	-1.1947287	0.25	1.0	1.0	750	tags=35%, list=18%, signal=43%	
NEGATIVE REGULATION OF CELL GROWTH	NEGATIVE REGULATION OF CELL GROWTH		5	-0.50190556	-1.1932682	0.3083779	1.0	1.0	555	tags=40%, list=13%, signal=46%	
PROTON-TRANSPORTING ATPASE ACTIVITY, ROTATIONAL MECHANISM	PROTON-TRANSPORTING ATPASE ACTIVITY, ROTATIONAL MECHANISM		5	-0.8476374	-1.1927387	0.1714876	1.0	1.0	638	tags=100%, list=15%, signal=118%	
CARBON PHOSPHORUS LYASE COMPLEX	CARBON PHOSPHORUS LYASE COMPLEX		5	-0.5890464	-1.1914939	0.27431905	1.0	1.0	963	tags=40%, list=23%, signal=52%	
NUCLEOTIDE-EXCISION REPAIR	NUCLEOTIDE-EXCISION REPAIR		6	-0.54300636	-1.1852881	0.27065027	1.0	1.0	856	tags=50%, list=21%, signal=63%	
TRNA WOBBLE URIDINE MODIFICATION	TRNA WOBBLE URIDINE MODIFICATION		7	-0.60385174	-1.1817645	0.23161764	1.0	1.0	1040	tags=86%, list=25%, signal=114%	
LEUCINE TRANSPORT	LEUCINE TRANSPORT		5	-0.59980714	-1.1808522	0.28318584	1.0	1.0	1666	tags=100%, list=40%, signal=167%	
VIRAL GENOME INTEGRATION INTO HOST DNA	VIRAL GENOME INTEGRATION INTO HOST DNA		7	-0.5729259	-1.1796205	0.39076376	1.0	1.0	1440	tags=86%, list=35%, signal=131%	
ESTABLISHMENT OF INTEGRATED PROVIRAL LATENCY	ESTABLISHMENT OF INTEGRATED PROVIRAL LATENCY		7	-0.5729259	-1.1796205	0.39076376	1.0	1.0	1440	tags=86%, list=35%, signal=131%	
SIGNAL PEPTIDE PROCESSING	SIGNAL PEPTIDE PROCESSING		5	-0.5493709	-1.1689576	0.28884825	1.0	1.0	1488	tags=80%, list=36%, signal=125%	
AROMATIC AMINO ACID FAMILY BIOSYNTHETIC PROCESS	AROMATIC AMINO ACID FAMILY BIOSYNTHETIC PROCESS		19	-0.45223862	-1.1657345	0.37304688	1.0	1.0	1594	tags=74%, list=38%, signal=119%	
L-LEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-LEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.62776077	-1.162895	0.18295218	1.0	1.0	597	tags=50%, list=14%, signal=58%	
HYDROLASE ACTIVITY, ACTING ON ESTER BONDS	HYDROLASE ACTIVITY, ACTING ON ESTER BONDS		17	-0.44279066	-1.1604909	0.30350876	1.0	1.0	1202	tags=53%, list=29%, signal=74%	
CELLULAR AMINO ACID BIOSYNTHETIC PROCESS	CELLULAR AMINO ACID BIOSYNTHETIC PROCESS		102	-0.40601224	-1.1592957	0.38049713	1.0	1.0	966	tags=41%, list=23%, signal=52%	
ION TRANSPORT	ION TRANSPORT		109	-0.3948377	-1.1548193	0.37175325	1.0	1.0	880	tags=38%, list=21%, signal=46%	
PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS		8	-0.3483424	-1.1541588	0.15044248	1.0	1.0	1188	tags=50%, list=29%, signal=70%	
DORMANCY PROCESS	DORMANCY PROCESS		6	-0.57801133	-1.1535339	0.23765996	1.0	1.0	924	tags=50%, list=22%, signal=64%	
RNA METHYLATION	RNA METHYLATION		6	-0.59949905	-1.152764	0.33459356	1.0	1.0	1334	tags=83%, list=32%, signal=123%	
TRANSFERASE ACTIVITY, TRANSFERRING PENTOSYL GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING PENTOSYL GROUPS		8	-0.4628197	-1.1518272	0.22040816	1.0	1.0	1000	tags=50%, list=24%, signal=66%	
CATION TRANSMEMBRANE TRANSPORT	CATION TRANSMEMBRANE TRANSPORT		32	-0.47737965	-1.1512097	0.32190475	1.0	1.0	621	tags=38%, list=15%, signal=44%	
LARGE RIBOSOMAL SUBUNIT	LARGE RIBOSOMAL SUBUNIT		14	-0.7895627	-1.1511711	0.35222673	1.0	1.0	886	tags=100%, list=21%, signal=127%	
MANGANESE ION BINDING	MANGANESE ION BINDING		49	-0.3286276	-1.15032	0.33449477	1.0	1.0	899	tags=31%, list=22%, signal=39%	
RECOMBINATIONAL REPAIR	RECOMBINATIONAL REPAIR		10	-0.5512702	-1.1475791	0.2246696	1.0	1.0	246	tags=30%, list=6%, signal=32%	
CYTOLYSIS	CYTOLYSIS		7	-0.5583686	-1.1475465	0.25297114	1.0	1.0	570	tags=43%, list=14%, signal=50%	
RIBOSOMAL LARGE SUBUNIT ASSEMBLY	RIBOSOMAL LARGE SUBUNIT ASSEMBLY		27	-0.7198987	-1.1385795	0.36554623	1.0	1.0	1122	tags=89%, list=27%, signal=121%	
NEGATIVE REGULATION OF TRANSLATION	NEGATIVE REGULATION OF TRANSLATION		13	-0.5899943	-1.1384821	0.4396887	1.0	1.0	1143	tags=69%, list=28%, signal=95%	
URACIL CATABOLIC PROCESS	URACIL CATABOLIC PROCESS		10	-0.48764572	-1.1344446	0.2682927	1.0	1.0	571	tags=30%, list=14%, signal=35%	
RNA CATABOLIC PROCESS	RNA CATABOLIC PROCESS		10	-0.62036663	-1.1334697	0.31236896	1.0	1.0	216	tags=20%, list=5%, signal=21%	
PROTON TRANSMEMBRANE TRANSPORTER ACTIVITY	PROTON TRANSMEMBRANE TRANSPORTER ACTIVITY		11	-0.5462473	-1.1325339	0.3513011	1.0	1.0	638	tags=45%, list=15%, signal=54%	
INTRINSIC COMPONENT OF PERIPLASMIC SIDE OF PLASMA MEMBRANE	INTRINSIC COMPONENT OF PERIPLASMIC SIDE OF PLASMA MEMBRANE		5	-0.64672095	-1.1312094	0.36220473	1.0	1.0	189	tags=40%, list=5%, signal=42%	
ALCOHOL DEHYDROGENASE (NAD+) ACTIVITY	ALCOHOL DEHYDROGENASE (NAD+) ACTIVITY		6	-0.5070575	-1.1302238	0.2953668	1.0	1.0	643	tags=50%, list=15%, signal=59%	
TRANSCRIPTION REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING	TRANSCRIPTION REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING		57	-0.28628588	-1.1300514	0.34854016	1.0	1.0	1101	tags=35%, list=27%, signal=47%	
N-ACETYLNEURAMINATE CATABOLIC PROCESS	N-ACETYLNEURAMINATE CATABOLIC PROCESS		8	-0.58387756	-1.1294162	0.34521577	1.0	1.0	57	tags=13%, list=1%, signal=13%	
PEPTIDOGLYCAN CATABOLIC PROCESS	PEPTIDOGLYCAN CATABOLIC PROCESS		15	-0.30536366	-1.1267962	0.24900399	1.0	1.0	256	tags=13%, list=6%, signal=14%	
GLUTAMINE METABOLIC PROCESS	GLUTAMINE METABOLIC PROCESS		15	-0.47634375	-1.1266756	0.41199225	1.0	1.0	614	tags=40%, list=15%, signal=47%	
MRNA CATABOLIC PROCESS	MRNA CATABOLIC PROCESS		15	-0.42290798	-1.1252522	0.4029304	1.0	1.0	1408	tags=47%, list=34%, signal=70%	
TRYPTOPHAN BIOSYNTHETIC PROCESS	TRYPTOPHAN BIOSYNTHETIC PROCESS		8	-0.595144	-1.121701	0.37007874	1.0	1.0	1586	tags=88%, list=38%, signal=141%	
CYTOSOLIC LARGE RIBOSOMAL SUBUNIT	CYTOSOLIC LARGE RIBOSOMAL SUBUNIT		32	-0.73574376	-1.1213136	0.35222673	1.0	1.0	1122	tags=100%, list=27%, signal=136%	
RESPONSE TO COLD	RESPONSE TO COLD		13	-0.5233819	-1.1208404	0.32781458	1.0	1.0	1042	tags=46%, list=25%, signal=61%	
CYCLIC-DI-GMP BINDING	CYCLIC-DI-GMP BINDING		5	-0.5407425	-1.119213	0.2621528	1.0	1.0	1911	tags=100%, list=46%, signal=185%	
POTASSIUM ION TRANSPORT	POTASSIUM ION TRANSPORT		21	-0.35112482	-1.1190077	0.23350254	1.0	1.0	574	tags=19%, list=14%, signal=22%	
N-ACETYLGLUCOSAMINE METABOLIC PROCESS	N-ACETYLGLUCOSAMINE METABOLIC PROCESS		5	-0.6682907	-1.1185592	0.30214426	1.0	1.0	57	tags=20%, list=1%, signal=20%	
DNA TOPOLOGICAL CHANGE	DNA TOPOLOGICAL CHANGE		7	-0.58553284	-1.1138108	0.34489796	1.0	1.0	1330	tags=86%, list=32%, signal=126%	
DNA TOPOISOMERASE ACTIVITY	DNA TOPOISOMERASE ACTIVITY		7	-0.58553284	-1.1138107	0.34489796	1.0	1.0	1330	tags=86%, list=32%, signal=126%	
3'-5' DNA HELICASE ACTIVITY	3'-5' DNA HELICASE ACTIVITY		6	-0.5715415	-1.1130213	0.43584907	1.0	1.0	428	tags=50%, list=10%, signal=56%	
PROTEIN-CONTAINING COMPLEX ASSEMBLY	PROTEIN-CONTAINING COMPLEX ASSEMBLY		5	-0.68656015	-1.1125281	0.3923077	1.0	1.0	1066	tags=80%, list=26%, signal=107%	
RNA HELICASE ACTIVITY	RNA HELICASE ACTIVITY		7	-0.6739022	-1.1109751	0.39271256	1.0	1.0	828	tags=57%, list=20%, signal=71%	
PROTEIN TYROSINE KINASE ACTIVITY	PROTEIN TYROSINE KINASE ACTIVITY		5	-0.5814055	-1.1108657	0.4107143	1.0	1.0	1198	tags=80%, list=29%, signal=112%	
PLASMID MAINTENANCE	PLASMID MAINTENANCE		6	-0.63979506	-1.1106071	0.3903846	1.0	1.0	1052	tags=67%, list=25%, signal=89%	
