NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RECOMBINATIONAL REPAIR	RECOMBINATIONAL REPAIR	Details ...	10	0.82090276	1.6306978	0.014256619	0.38610736	0.851	229	tags=60%, list=6%, signal=63%	
PEPTIDASE ACTIVITY	PEPTIDASE ACTIVITY	Details ...	83	0.34887585	1.6247277	0.020183487	0.38799283	0.868	781	tags=33%, list=19%, signal=39%	
RESPONSE TO X-RAY	RESPONSE TO X-RAY	Details ...	17	0.51515853	1.6209264	0.021484375	0.38290238	0.878	491	tags=35%, list=12%, signal=40%	
DNA CATABOLIC PROCESS	DNA CATABOLIC PROCESS		10	0.61703366	1.6157762	0.040816326	0.38292098	0.89	863	tags=60%, list=21%, signal=76%	
PROTEIN DOMAIN SPECIFIC BINDING	PROTEIN DOMAIN SPECIFIC BINDING		11	0.69060594	1.614583	0.026415095	0.3693995	0.891	814	tags=64%, list=20%, signal=79%	
CARBON UTILIZATION	CARBON UTILIZATION		10	0.60224086	1.6135149	0.033203125	0.35623816	0.893	1134	tags=60%, list=27%, signal=82%	
NUCLEOBASE-CONTAINING COMPOUND METABOLIC PROCESS	NUCLEOBASE-CONTAINING COMPOUND METABOLIC PROCESS		9	0.8313254	1.6134454	0.002079002	0.34167507	0.893	28	tags=22%, list=1%, signal=22%	
RIBOFLAVIN BIOSYNTHETIC PROCESS	RIBOFLAVIN BIOSYNTHETIC PROCESS		9	0.6796462	1.6101594	0.040685225	0.33820578	0.898	202	tags=44%, list=5%, signal=47%	
RESPONSE TO HEAT	RESPONSE TO HEAT		52	0.5540306	1.6046853	0.08045977	0.34208864	0.907	924	tags=52%, list=22%, signal=66%	
DNA HELICASE ACTIVITY	DNA HELICASE ACTIVITY		14	0.7005663	1.6043696	0.0332681	0.33029458	0.907	146	tags=43%, list=4%, signal=44%	
GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS	GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS		5	0.8468352	1.5997746	0.013245033	0.33061785	0.915	510	tags=80%, list=12%, signal=91%	
HYDROLASE ACTIVITY	HYDROLASE ACTIVITY		456	0.3001411	1.5931705	0.011070111	0.33749974	0.922	1048	tags=32%, list=25%, signal=38%	
DIVISION SEPTUM ASSEMBLY	DIVISION SEPTUM ASSEMBLY		14	0.45172197	1.592517	0.05532787	0.32830164	0.923	296	tags=36%, list=7%, signal=38%	
PROTOPORPHYRINOGEN IX BIOSYNTHETIC PROCESS	PROTOPORPHYRINOGEN IX BIOSYNTHETIC PROCESS		9	0.6605383	1.5840107	0.07098121	0.34105673	0.935	272	tags=44%, list=7%, signal=47%	
ENDODEOXYRIBONUCLEASE ACTIVITY	ENDODEOXYRIBONUCLEASE ACTIVITY		6	0.7849667	1.5807408	0.006355932	0.3400208	0.94	168	tags=33%, list=4%, signal=35%	
RESPONSE TO RADIATION	RESPONSE TO RADIATION		50	0.49872416	1.567823	0.027881041	0.36786187	0.952	545	tags=26%, list=13%, signal=30%	
PROTEOLYSIS	PROTEOLYSIS		112	0.33813354	1.5568603	0.016333938	0.39002678	0.963	782	tags=31%, list=19%, signal=37%	
RESPONSE TO UV	RESPONSE TO UV		15	0.536313	1.5525361	0.028901733	0.3928996	0.969	265	tags=27%, list=6%, signal=28%	
HSLUV PROTEASE COMPLEX	HSLUV PROTEASE COMPLEX		5	0.8267191	1.542748	0.055785123	0.41237068	0.975	541	tags=80%, list=13%, signal=92%	
CELLULAR RESPONSE TO ANTIBIOTIC	CELLULAR RESPONSE TO ANTIBIOTIC		7	0.69820166	1.5402106	0.03663004	0.40915263	0.976	911	tags=86%, list=22%, signal=110%	
DNA METABOLIC PROCESS	DNA METABOLIC PROCESS		17	0.57931334	1.5339816	0.054166667	0.41961148	0.978	168	tags=29%, list=4%, signal=31%	
BIOFILM FORMATION	BIOFILM FORMATION		16	0.5662173	1.5238676	0.061143983	0.44249249	0.984	629	tags=38%, list=15%, signal=44%	
PEPTIDE CATABOLIC PROCESS	PEPTIDE CATABOLIC PROCESS		6	0.7489303	1.5214753	0.031434186	0.44080222	0.985	393	tags=50%, list=9%, signal=55%	
LYTIC ENDOTRANSGLYCOSYLASE ACTIVITY	LYTIC ENDOTRANSGLYCOSYLASE ACTIVITY		6	0.7114416	1.5192379	0.05156538	0.43727112	0.988	838	tags=50%, list=20%, signal=63%	
IRON-SULFUR CLUSTER ASSEMBLY	IRON-SULFUR CLUSTER ASSEMBLY		19	0.8278819	1.5112284	0.009689922	0.45471114	0.992	504	tags=79%, list=12%, signal=89%	
NUCLEOBASE-CONTAINING SMALL MOLECULE INTERCONVERSION	NUCLEOBASE-CONTAINING SMALL MOLECULE INTERCONVERSION		18	0.5420291	1.5090457	0.077071294	0.45127872	0.994	480	tags=39%, list=12%, signal=44%	
UNFOLDED PROTEIN BINDING	UNFOLDED PROTEIN BINDING		22	0.5718126	1.4997264	0.11821705	0.4752401	0.994	593	tags=45%, list=14%, signal=53%	
DOUBLE-STRANDED DNA BINDING	DOUBLE-STRANDED DNA BINDING		8	0.6499223	1.4994303	0.044	0.46580788	0.994	753	tags=50%, list=18%, signal=61%	
CELLULAR RESPONSE TO HEAT	CELLULAR RESPONSE TO HEAT		7	0.7100847	1.4956654	0.038321167	0.46838522	0.995	729	tags=71%, list=18%, signal=86%	
LYSINE BIOSYNTHETIC PROCESS	LYSINE BIOSYNTHETIC PROCESS		9	0.5842671	1.4947718	0.04901961	0.46148172	0.995	1282	tags=78%, list=31%, signal=112%	
REGULATION OF CATALYTIC ACTIVITY	REGULATION OF CATALYTIC ACTIVITY		8	0.6542237	1.4886893	0.029209621	0.47290763	0.995	535	tags=38%, list=13%, signal=43%	
TETRAPYRROLE BIOSYNTHETIC PROCESS	TETRAPYRROLE BIOSYNTHETIC PROCESS		5	0.7374343	1.4742049	0.077568136	0.5134811	0.998	47	tags=40%, list=1%, signal=40%	
HOLLIDAY JUNCTION RESOLVASE COMPLEX	HOLLIDAY JUNCTION RESOLVASE COMPLEX		5	0.7809984	1.4717592	0.04842105	0.5124512	0.998	527	tags=60%, list=13%, signal=69%	
PUTRESCINE CATABOLIC PROCESS	PUTRESCINE CATABOLIC PROCESS		10	0.6529517	1.4689643	0.01858736	0.51212245	0.998	1024	tags=60%, list=25%, signal=79%	
METHYLGLYOXAL CATABOLIC PROCESS	METHYLGLYOXAL CATABOLIC PROCESS		5	0.7184796	1.4684289	0.033519555	0.5046858	0.998	939	tags=60%, list=23%, signal=77%	
RNA PHOSPHODIESTER BOND HYDROLYSIS, EXONUCLEOLYTIC	RNA PHOSPHODIESTER BOND HYDROLYSIS, EXONUCLEOLYTIC		10	0.6239698	1.4647137	0.052419353	0.5088287	0.998	171	tags=30%, list=4%, signal=31%	
CELL REDOX HOMEOSTASIS	CELL REDOX HOMEOSTASIS		20	0.57493085	1.4616907	0.071794875	0.510377	0.998	1253	tags=75%, list=30%, signal=107%	
LYSINE BIOSYNTHETIC PROCESS VIA DIAMINOPIMELATE	LYSINE BIOSYNTHETIC PROCESS VIA DIAMINOPIMELATE		12	0.58449763	1.4576029	0.014545455	0.5153983	0.999	1282	tags=75%, list=31%, signal=108%	
NEGATIVE REGULATION OF CATALYTIC ACTIVITY	NEGATIVE REGULATION OF CATALYTIC ACTIVITY		16	0.51264167	1.4569771	0.06457242	0.50835747	0.999	1137	tags=56%, list=27%, signal=77%	
PROTEIN DISULFIDE ISOMERASE ACTIVITY	PROTEIN DISULFIDE ISOMERASE ACTIVITY		5	0.63697225	1.4517176	0.07722772	0.51819295	0.999	426	tags=40%, list=10%, signal=45%	
CHROMOSOME SEGREGATION	CHROMOSOME SEGREGATION		13	0.52049285	1.4465836	0.09657948	0.5275581	0.999	654	tags=46%, list=16%, signal=55%	
GTP BINDING	GTP BINDING		43	0.37344843	1.44223	0.09823183	0.53388983	0.999	1035	tags=35%, list=25%, signal=46%	
HELICASE ACTIVITY	HELICASE ACTIVITY		25	0.6043333	1.4382182	0.122047246	0.53938204	0.999	180	tags=32%, list=4%, signal=33%	
SERINE-TYPE PEPTIDASE ACTIVITY	SERINE-TYPE PEPTIDASE ACTIVITY		18	0.48629275	1.4379734	0.114519425	0.53147197	0.999	204	tags=22%, list=5%, signal=23%	
NAD BIOSYNTHETIC PROCESS	NAD BIOSYNTHETIC PROCESS		9	0.5937288	1.4379133	0.10517241	0.5231096	0.999	1163	tags=56%, list=28%, signal=77%	
SIGMA FACTOR ACTIVITY	SIGMA FACTOR ACTIVITY		7	0.5846793	1.4366797	0.0625	0.51927376	0.999	603	tags=57%, list=15%, signal=67%	
CHAPERONE COFACTOR-DEPENDENT PROTEIN REFOLDING	CHAPERONE COFACTOR-DEPENDENT PROTEIN REFOLDING		8	0.6017442	1.4334841	0.11764706	0.52162385	1.0	159	tags=38%, list=4%, signal=39%	
DNA REPLICATION	DNA REPLICATION		47	0.48906964	1.4192013	0.15102041	0.56663024	1.0	290	tags=26%, list=7%, signal=27%	
CELLULAR RESPONSE TO OXIDATIVE STRESS	CELLULAR RESPONSE TO OXIDATIVE STRESS		12	0.61983645	1.4186714	0.098513015	0.56032854	1.0	1422	tags=92%, list=34%, signal=139%	
N-ACETYLTRANSFERASE ACTIVITY	N-ACETYLTRANSFERASE ACTIVITY		8	0.55684185	1.4133449	0.04475043	0.57214874	1.0	773	tags=38%, list=19%, signal=46%	
GLUTATHIONE METABOLIC PROCESS	GLUTATHIONE METABOLIC PROCESS		5	0.74642366	1.4084057	0.10891089	0.5830257	1.0	791	tags=40%, list=19%, signal=49%	
CELL SEPTUM ASSEMBLY	CELL SEPTUM ASSEMBLY		11	0.44271624	1.3985	0.13970588	0.61201024	1.0	296	tags=36%, list=7%, signal=39%	
PROTEIN PEPTIDYL-PROLYL ISOMERIZATION	PROTEIN PEPTIDYL-PROLYL ISOMERIZATION		10	0.6644905	1.3979541	0.14979757	0.605355	1.0	1113	tags=60%, list=27%, signal=82%	
PEPTIDYL-PROLYL CIS-TRANS ISOMERASE ACTIVITY	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE ACTIVITY		10	0.6644905	1.3979541	0.14979757	0.5968289	1.0	1113	tags=60%, list=27%, signal=82%	
PROTEIN STABILIZATION	PROTEIN STABILIZATION		7	0.60460585	1.3945524	0.05	0.60114604	1.0	960	tags=57%, list=23%, signal=74%	
DNA-DEPENDENT ATPASE ACTIVITY	DNA-DEPENDENT ATPASE ACTIVITY		10	0.7537973	1.3932114	0.0562249	0.59796435	1.0	80	tags=40%, list=2%, signal=41%	
CYTOPLASM	CYTOPLASM		797	0.2876416	1.393182	0.07167832	0.5899591	1.0	1076	tags=32%, list=26%, signal=34%	
DNA-BINDING TRANSCRIPTION REPRESSOR ACTIVITY	DNA-BINDING TRANSCRIPTION REPRESSOR ACTIVITY		28	0.4377248	1.3884549	0.1218638	0.60050637	1.0	750	tags=39%, list=18%, signal=48%	
HEME BIOSYNTHETIC PROCESS	HEME BIOSYNTHETIC PROCESS		7	0.6459821	1.3850263	0.077220075	0.6054957	1.0	1416	tags=86%, list=34%, signal=130%	
L-VALINE TRANSMEMBRANE TRANSPORT	L-VALINE TRANSMEMBRANE TRANSPORT		8	0.6528348	1.384527	0.125	0.5999545	1.0	1446	tags=100%, list=35%, signal=153%	
DNA BINDING	DNA BINDING		414	0.31837898	1.3823922	0.041736227	0.60050356	1.0	911	tags=31%, list=22%, signal=35%	
PROTEIN FOLDING	PROTEIN FOLDING		29	0.46081483	1.3817003	0.17004049	0.5952394	1.0	1806	tags=72%, list=43%, signal=127%	
ZINC ION TRANSMEMBRANE TRANSPORT	ZINC ION TRANSMEMBRANE TRANSPORT		6	0.602281	1.3779006	0.17291667	0.60158324	1.0	988	tags=50%, list=24%, signal=66%	
CHROMOSOME CONDENSATION	CHROMOSOME CONDENSATION		6	0.63878983	1.3747822	0.1696113	0.6057625	1.0	654	tags=67%, list=16%, signal=79%	
DNA-DEPENDENT DNA REPLICATION	DNA-DEPENDENT DNA REPLICATION		13	0.6952052	1.3694127	0.107368425	0.61916006	1.0	639	tags=38%, list=15%, signal=45%	
QUEUOSINE BIOSYNTHETIC PROCESS	QUEUOSINE BIOSYNTHETIC PROCESS		8	0.6082959	1.3679335	0.13508065	0.617667	1.0	1030	tags=50%, list=25%, signal=66%	
NUCLEOID	NUCLEOID		16	0.47834823	1.3661641	0.160221	0.6165718	1.0	654	tags=38%, list=16%, signal=44%	
PROTEIN DISULFIDE OXIDOREDUCTASE ACTIVITY	PROTEIN DISULFIDE OXIDOREDUCTASE ACTIVITY		13	0.5326379	1.3635422	0.1267361	0.6194346	1.0	1009	tags=62%, list=24%, signal=81%	
L-VALINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-VALINE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	0.6526774	1.3609269	0.12637363	0.62149936	1.0	1446	tags=100%, list=35%, signal=153%	
POSITIVE REGULATION OF CATALYTIC ACTIVITY	POSITIVE REGULATION OF CATALYTIC ACTIVITY		14	0.49361238	1.3584331	0.1278626	0.6231789	1.0	685	tags=43%, list=16%, signal=51%	
RESPONSE TO COPPER ION	RESPONSE TO COPPER ION		11	0.6505585	1.3494095	0.17518248	0.6499675	1.0	1054	tags=82%, list=25%, signal=109%	
UDP-N-ACETYLGLUCOSAMINE BIOSYNTHETIC PROCESS	UDP-N-ACETYLGLUCOSAMINE BIOSYNTHETIC PROCESS		6	0.5350844	1.3492833	0.11677282	0.6431051	1.0	468	tags=33%, list=11%, signal=38%	
PROTEIN HOMOOLIGOMERIZATION	PROTEIN HOMOOLIGOMERIZATION		9	0.48256567	1.3475566	0.110074624	0.64231706	1.0	152	tags=22%, list=4%, signal=23%	
CARBOXYLIC ESTER HYDROLASE ACTIVITY	CARBOXYLIC ESTER HYDROLASE ACTIVITY		11	0.54897636	1.3475379	0.17863105	0.63533306	1.0	840	tags=55%, list=20%, signal=68%	
COPPER ION BINDING	COPPER ION BINDING		17	0.5913167	1.3415942	0.18656716	0.6504576	1.0	1387	tags=88%, list=33%, signal=132%	
METALLOEXOPEPTIDASE ACTIVITY	METALLOEXOPEPTIDASE ACTIVITY		5	0.72539276	1.3408796	0.1024735	0.6462917	1.0	647	tags=60%, list=16%, signal=71%	
TOXIC SUBSTANCE BINDING	TOXIC SUBSTANCE BINDING		5	0.74972856	1.3396053	0.10357143	0.64416325	1.0	951	tags=80%, list=23%, signal=104%	
COBALT ION BINDING	COBALT ION BINDING		9	0.5419082	1.3323169	0.18036072	0.6644335	1.0	663	tags=44%, list=16%, signal=53%	
BACTERIAL NUCLEOID	BACTERIAL NUCLEOID		8	0.64405584	1.3291262	0.13861386	0.669948	1.0	66	tags=25%, list=2%, signal=25%	
RESPONSE TO COLD	RESPONSE TO COLD		13	0.56198925	1.321575	0.18146718	0.69067657	1.0	1046	tags=54%, list=25%, signal=72%	
DNA-TEMPLATED TRANSCRIPTION, INITIATION	DNA-TEMPLATED TRANSCRIPTION, INITIATION		10	0.5422825	1.3214134	0.104743086	0.6843611	1.0	603	tags=50%, list=15%, signal=58%	
RESPONSE TO ACID CHEMICAL	RESPONSE TO ACID CHEMICAL		5	0.6204894	1.3174889	0.11960133	0.6921506	1.0	813	tags=60%, list=20%, signal=75%	
AMINOPEPTIDASE ACTIVITY	AMINOPEPTIDASE ACTIVITY		13	0.5668327	1.316412	0.11235955	0.68920135	1.0	647	tags=46%, list=16%, signal=54%	
CYTOSOL	CYTOSOL		987	0.2904421	1.3133469	0.1509091	0.6947149	1.0	1087	tags=31%, list=26%, signal=32%	
PROTEIN REFOLDING	PROTEIN REFOLDING		12	0.49993587	1.3129199	0.19444445	0.6895052	1.0	445	tags=42%, list=11%, signal=47%	
LIPID CATABOLIC PROCESS	LIPID CATABOLIC PROCESS		11	0.5391848	1.3095343	0.18545455	0.6957639	1.0	1263	tags=64%, list=30%, signal=91%	
D-ALANINE BIOSYNTHETIC PROCESS	D-ALANINE BIOSYNTHETIC PROCESS		5	0.6995482	1.3082346	0.065404475	0.6937086	1.0	1018	tags=80%, list=25%, signal=106%	
NEGATIVE REGULATION OF ENDORIBONUCLEASE ACTIVITY	NEGATIVE REGULATION OF ENDORIBONUCLEASE ACTIVITY		5	0.5727572	1.3077734	0.15428571	0.688753	1.0	22	tags=20%, list=1%, signal=20%	
SOLUTE:PROTON ANTIPORTER ACTIVITY	SOLUTE:PROTON ANTIPORTER ACTIVITY		9	0.52429074	1.3059933	0.1166348	0.68853885	1.0	951	tags=44%, list=23%, signal=58%	
TRANSCRIPTION REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING	TRANSCRIPTION REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING		57	0.3803508	1.2954229	0.12116317	0.72421026	1.0	1433	tags=56%, list=35%, signal=85%	
DEOXYRIBONUCLEOTIDE BIOSYNTHETIC PROCESS	DEOXYRIBONUCLEOTIDE BIOSYNTHETIC PROCESS		6	0.6990596	1.2941699	0.13609467	0.72224396	1.0	1253	tags=100%, list=30%, signal=143%	
ENZYME ACTIVATOR ACTIVITY	ENZYME ACTIVATOR ACTIVITY		11	0.50459856	1.2914616	0.20833333	0.72548854	1.0	404	tags=36%, list=10%, signal=40%	
PORPHYRIN-CONTAINING COMPOUND BIOSYNTHETIC PROCESS	PORPHYRIN-CONTAINING COMPOUND BIOSYNTHETIC PROCESS		15	0.44401112	1.2896947	0.19094488	0.7256386	1.0	1416	tags=73%, list=34%, signal=111%	
BASE-EXCISION REPAIR	BASE-EXCISION REPAIR		9	0.46407947	1.2846506	0.15630884	0.73789865	1.0	454	tags=33%, list=11%, signal=37%	
CELLULAR PROTEIN MODIFICATION PROCESS	CELLULAR PROTEIN MODIFICATION PROCESS		20	0.39945394	1.2828737	0.15254237	0.73774725	1.0	1229	tags=50%, list=30%, signal=71%	
ISOMERASE ACTIVITY	ISOMERASE ACTIVITY		101	0.27840528	1.2810848	0.12454873	0.7379185	1.0	1238	tags=35%, list=30%, signal=48%	
ATPASE ACTIVITY	ATPASE ACTIVITY		117	0.29448944	1.2802947	0.1283906	0.7344877	1.0	762	tags=26%, list=18%, signal=31%	
CATION TRANSPORT	CATION TRANSPORT		14	0.48290318	1.2753859	0.11973018	0.7472386	1.0	1759	tags=64%, list=42%, signal=111%	
ATP-DEPENDENT PEPTIDASE ACTIVITY	ATP-DEPENDENT PEPTIDASE ACTIVITY		7	0.5588521	1.2739557	0.2231405	0.7462353	1.0	1633	tags=86%, list=39%, signal=141%	
MAGNESIUM ION BINDING	MAGNESIUM ION BINDING		173	0.29292855	1.2725755	0.13893966	0.7452371	1.0	1246	tags=34%, list=30%, signal=46%	
FMN BINDING	FMN BINDING		33	0.37743157	1.2620252	0.12540716	0.7788855	1.0	1520	tags=55%, list=37%, signal=85%	
LIPOPROTEIN LOCALIZATION TO OUTER MEMBRANE	LIPOPROTEIN LOCALIZATION TO OUTER MEMBRANE		5	0.7631132	1.2594864	0.12101911	0.7823782	1.0	246	tags=40%, list=6%, signal=42%	
POST-TRANSLATIONAL PROTEIN MODIFICATION	POST-TRANSLATIONAL PROTEIN MODIFICATION		5	0.6046503	1.2589836	0.2264529	0.7777382	1.0	466	tags=40%, list=11%, signal=45%	
3'-5' DNA HELICASE ACTIVITY	3'-5' DNA HELICASE ACTIVITY		6	0.6265451	1.2562389	0.21730383	0.7814174	1.0	146	tags=33%, list=4%, signal=34%	
NEGATIVE REGULATION OF BACTERIAL-TYPE FLAGELLUM-DEPENDENT CELL MOTILITY	NEGATIVE REGULATION OF BACTERIAL-TYPE FLAGELLUM-DEPENDENT CELL MOTILITY		5	0.55453813	1.2544459	0.15739268	0.78146493	1.0	585	tags=40%, list=14%, signal=47%	
DNA-BINDING TRANSCRIPTION ACTIVATOR ACTIVITY	DNA-BINDING TRANSCRIPTION ACTIVATOR ACTIVITY		34	0.40386233	1.2520629	0.18604651	0.7840726	1.0	1247	tags=59%, list=30%, signal=83%	
REMOVAL OF SUPEROXIDE RADICALS	REMOVAL OF SUPEROXIDE RADICALS		5	0.6001968	1.2487096	0.20654397	0.7899232	1.0	1055	tags=60%, list=25%, signal=80%	
INTRAMOLECULAR TRANSFERASE ACTIVITY	INTRAMOLECULAR TRANSFERASE ACTIVITY		6	0.5883263	1.2436522	0.2358871	0.8034322	1.0	1231	tags=67%, list=30%, signal=95%	
PROTEIN METHYLTRANSFERASE ACTIVITY	PROTEIN METHYLTRANSFERASE ACTIVITY		6	0.53171533	1.2392594	0.18163672	0.81381464	1.0	1708	tags=83%, list=41%, signal=141%	
DIOXYGENASE ACTIVITY	DIOXYGENASE ACTIVITY		9	0.6687788	1.2384812	0.17562725	0.8102663	1.0	1073	tags=78%, list=26%, signal=105%	
CHROMOSOME	CHROMOSOME		8	0.54933167	1.2362181	0.27162978	0.81277853	1.0	1622	tags=50%, list=39%, signal=82%	
NUCLEASE ACTIVITY	NUCLEASE ACTIVITY		63	0.36316752	1.2299972	0.23732251	0.8303815	1.0	171	tags=14%, list=4%, signal=15%	
GLUCONEOGENESIS	GLUCONEOGENESIS		14	0.4333187	1.2290273	0.22777778	0.8276565	1.0	880	tags=36%, list=21%, signal=45%	
CARBOHYDRATE CATABOLIC PROCESS	CARBOHYDRATE CATABOLIC PROCESS		5	0.6622468	1.224991	0.27022058	0.83698845	1.0	1405	tags=100%, list=34%, signal=151%	
DIPEPTIDASE ACTIVITY	DIPEPTIDASE ACTIVITY		6	0.5826422	1.2241766	0.2537037	0.83359534	1.0	1654	tags=83%, list=40%, signal=138%	
SULFUR CARRIER ACTIVITY	SULFUR CARRIER ACTIVITY		7	0.55806386	1.2232838	0.24587156	0.8310747	1.0	769	tags=57%, list=19%, signal=70%	
PROTEIN MATURATION BY IRON-SULFUR CLUSTER TRANSFER	PROTEIN MATURATION BY IRON-SULFUR CLUSTER TRANSFER		6	0.7469753	1.2221723	0.18411553	0.82899845	1.0	473	tags=67%, list=11%, signal=75%	
HYDROLASE ACTIVITY, HYDROLYZING N-GLYCOSYL COMPOUNDS	HYDROLASE ACTIVITY, HYDROLYZING N-GLYCOSYL COMPOUNDS		7	0.62913924	1.2170218	0.2689243	0.8427563	1.0	362	tags=29%, list=9%, signal=31%	
IRON ION BINDING	IRON ION BINDING		57	0.38299382	1.2133746	0.2109777	0.850238	1.0	1176	tags=47%, list=28%, signal=65%	
RESPONSE TO UNFOLDED PROTEIN	RESPONSE TO UNFOLDED PROTEIN		5	0.5379822	1.2125458	0.22153209	0.8470499	1.0	268	tags=40%, list=6%, signal=43%	
PROTEIN-DNA COMPLEX	PROTEIN-DNA COMPLEX		47	0.38508534	1.2122735	0.1793961	0.8421236	1.0	774	tags=36%, list=19%, signal=44%	
NUCLEIC ACID PHOSPHODIESTER BOND HYDROLYSIS	NUCLEIC ACID PHOSPHODIESTER BOND HYDROLYSIS		66	0.35760877	1.2097721	0.2667984	0.84493876	1.0	168	tags=12%, list=4%, signal=12%	
METALLOPEPTIDASE ACTIVITY	METALLOPEPTIDASE ACTIVITY		34	0.36972934	1.205734	0.2237354	0.85378015	1.0	662	tags=32%, list=16%, signal=38%	
SIDEROPHORE TRANSMEMBRANE TRANSPORT	SIDEROPHORE TRANSMEMBRANE TRANSPORT		9	0.64669585	1.2010428	0.31973898	0.8646292	1.0	814	tags=67%, list=20%, signal=83%	
ORGANIC PHOSPHONATE CATABOLIC PROCESS	ORGANIC PHOSPHONATE CATABOLIC PROCESS		8	0.5831399	1.2004902	0.24087591	0.8604957	1.0	1600	tags=75%, list=39%, signal=122%	
CATION TRANSMEMBRANE TRANSPORTER ACTIVITY	CATION TRANSMEMBRANE TRANSPORTER ACTIVITY		14	0.38571644	1.198898	0.22654867	0.8604372	1.0	1348	tags=36%, list=32%, signal=53%	
SLIME LAYER POLYSACCHARIDE BIOSYNTHETIC PROCESS	SLIME LAYER POLYSACCHARIDE BIOSYNTHETIC PROCESS		8	0.65524733	1.1957442	0.20992367	0.8658694	1.0	1436	tags=100%, list=35%, signal=153%	
RESPONSE TO TEMPERATURE STIMULUS	RESPONSE TO TEMPERATURE STIMULUS		6	0.63887125	1.1935619	0.2754491	0.8681876	1.0	1145	tags=67%, list=28%, signal=92%	
